1,1.025E-4
2,1.04E-4
3,1.535E-4
4,1.82E-4
5,3.5999999999999997E-4
6,2.95E-4
7,3.14E-4
8,3.56E-4
9,3.805E-4
10,4.24E-4
11,4.6049999999999997E-4
12,5.015E-4
13,5.27E-4
14,5.59E-4
15,6.19E-4
16,0.0038055000000000003
17,6.445E-4
18,6.425000000000001E-4
19,6.355E-4
20,6.609999999999999E-4
21,7.794999999999999E-4
22,7.279999999999999E-4
23,9.599999999999999E-4
24,8.07E-4
25,0.001252
26,9.77E-4
27,9.01E-4
28,9.299999999999999E-4
29,9.85E-4
30,0.00116
31,0.00167
32,0.0020975
33,0.001589
34,0.0012994999999999999
35,0.001794
36,0.001165
37,0.0010355
38,0.001052
39,0.009483499999999999
40,0.0022315
41,0.0015005
42,0.0028945000000000004
43,0.0012035000000000001
44,0.0014615000000000001
45,0.0016285
46,0.001601
47,0.001418
48,0.0013224999999999999
49,0.0017620000000000001
50,0.0032835
51,0.0013865
52,0.001788
53,0.0014315
54,0.001849
55,0.0015049999999999998
56,0.001208
57,0.005341500000000001
58,0.0012305
59,6.88E-4
60,6.675E-4
61,7.28E-4
62,7.165E-4
63,7.959999999999999E-4
64,8.445E-4
65,0.001183
66,6.755E-4
67,6.77E-4
68,0.0021055
69,7.615E-4
70,0.001104
71,7.800000000000001E-4
72,7.930000000000001E-4
73,8.064999999999999E-4
74,8.465E-4
75,8.645E-4
76,8.990000000000001E-4
77,8.905E-4
78,9.209999999999999E-4
79,0.0012075
80,8.47E-4
81,8.655000000000001E-4
82,9.189999999999999E-4
83,9.530000000000001E-4
84,0.0011115
85,9.789999999999998E-4
86,9.93E-4
87,0.001034
88,0.001358
89,0.0010065
90,0.0010945
91,0.0012100000000000001
92,0.0010795
93,0.001174
94,0.0010405
95,0.0013184999999999998
96,9.985E-4
97,0.0010475
98,0.0011120000000000001
99,0.0011365
100,0.001209
101,0.001278
102,0.001334
103,0.0023799999999999997
104,0.0011075
105,0.001393
106,0.001137
107,0.001196
108,0.0015215
109,0.001273
110,0.001239
111,0.0012435
112,0.001291
113,0.001929
114,0.0013265
115,0.00132
116,0.0017724999999999998
117,0.0012980000000000001
118,0.0016245
119,0.0012745
120,0.001429
121,0.0020785
122,0.0015795000000000002
123,0.001309
124,0.0028905
125,0.00164
126,0.0019455
127,0.001895
128,0.0026414999999999998
129,0.0014305
130,0.001541
131,0.002574
132,0.001765
133,0.0019565
134,0.0022315
135,0.001543
136,0.001678
137,0.0018165
138,0.0022140000000000003
139,0.0016905
140,0.0016345
141,0.007377
142,0.001803
143,0.0017655000000000001
144,0.0019975
145,0.0022854999999999998
146,0.001948
147,0.001847
148,0.0020225
149,0.0019190000000000001
150,0.0021395
151,0.002415
152,0.0020959999999999998
153,0.001973
154,0.002346
155,0.002004
156,0.0026735
157,0.002031
158,0.0020755
159,0.002467
160,0.002321
161,0.0021955
162,0.002356
163,0.002404
164,0.0027069999999999998
165,0.0023075
166,0.002699
167,0.00231
168,0.0023510000000000002
169,0.0026605
170,0.0023905
171,0.002437
172,0.0034565
173,0.0025355
174,0.0029835
175,0.002551
176,0.0028335
177,0.002633
178,0.003604
179,0.002506
180,0.003052
181,0.0027215000000000004
182,0.0030015
183,0.002522
184,0.002843
185,0.0030995
186,0.0027609999999999996
187,0.004035
188,0.002775
189,0.003048
190,0.0034335
191,0.0028285000000000003
192,0.0037235
193,0.0031195
194,0.0033880000000000004
195,0.0030299999999999997
196,0.0036765
197,0.002936
198,0.003572
199,0.0032400000000000003
